TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/10/02 13:54:41,8,0,0,1844,179,0,0,0,0,0,41.3,chrome,0,0,45,1.33,1.25,0.85,3.4,4.07,0.46,memo,
2018/10/02 13:54:46,1,0,1,1865,106,0,0,0,0,0,37.3,chrome,0,0,49,0.45,0.89,0.5,5.8,8.41,1,memo,
2018/10/02 13:54:51,3,0,0,1990,95,0,0,0,0,0,39.5,chrome,0,0,41,1.16,1.16,0.86,3.4,4.39,0,memo,
2018/10/02 13:54:56,8,0,0,1742,115,0,0,0,0,0,52.4,chrome,0,0,44,0.59,1.1,0.41,4.8,6.44,0,memo,
2018/10/02 13:55:01,9,0,1,3280,277,0,0,0,0,0,42.8,chrome,0,0,48,0.48,1,0.5,5.8,8.67,0,memo,
2018/10/02 13:55:06,1,0,0,4268,303,0,0,0,0,0,21.6,chrome,0,0,40,0.81,1.06,0.55,4.6,6.57,0,memo,
2018/10/02 13:55:11,6,0,0,3282,292,0,0,0,0,0,52.2,chrome,0,0,40,0.94,0.94,0.62,3.9,4.55,0,memo,
2018/10/02 13:55:16,3,0,1,3380,313,0,0,0,0,0,75.6,chrome,0,0,40,0.68,0.68,0.32,2.7,3.08,0.21,memo,
2018/10/02 13:55:21,1,0,1,5356,629,0,0,0,0,0,117.1,chrome,0,0,36,0.47,0.82,0.65,7.3,8.32,0.79,memo,
2018/10/02 13:55:26,0,0,0,1184,76,0,0,0,0,0,44.3,chrome,0,0,44,0.49,0.6,0.5,5.8,10.12,1,memo,
2018/10/02 13:55:31,0,0,0,364,37,0,0,0,0,0,42.2,chrome,0,0,44,0.48,0.53,0.48,5.6,7.89,0.97,memo,
2018/10/02 13:55:36,4,1,0,2200,553,0,0,0,0,0,55.8,chrome,0,0,40,0.5,0.64,0.44,5.1,6.77,0.71,memo,
2018/10/02 13:55:41,1,0,0,1335,460,0,5,0,0,2,31.1,chrome,0,0,37,0.61,0.74,0.69,4,5.43,0.63,memo,
2018/10/02 13:55:46,0,0,3,1736,104,0,0,0,0,0,59.5,chrome,0,0,37,0.61,1.13,1.03,4.4,6.21,0.71,memo,
2018/10/02 13:55:51,1,0,1,6908,523,0,0,0,0,0,37.3,chrome,0,0,57,0.47,0.91,0.5,6.2,15.32,0.35,memo,
2018/10/02 13:55:56,9,0,0,3432,228,0,0,0,0,0,61.9,chrome,0,0,61,0.45,0.97,0.5,5.8,8.68,0,memo,
2018/10/02 13:56:01,7,0,0,2736,130,0,0,0,0,0,51.1,chrome,0,0,57,0.65,0.85,0.44,5,7.19,0,memo,
2018/10/02 13:56:06,2,0,0,1023,82,0,0,0,0,0,48.8,chrome,0,0,62,0.44,0.96,0.5,5.8,8.68,0,memo,
2018/10/02 13:56:11,3,0,0,3889,284,0,0,0,0,0,33.6,chrome,0,0,46,0.82,1.16,0.76,3.6,4.85,0,memo,
2018/10/02 13:56:16,1,0,0,1789,170,0,0,0,0,0,45.3,chrome,0,0,57,0.6,1.14,0.44,5.1,7.6,0,memo,
2018/10/02 13:56:21,1,0,1,2561,299,0,0,0,0,0,42,chrome,0,0,58,0.45,0.84,0.5,5.5,3.5,0.34,memo,
2018/10/02 13:56:26,5,0,0,2070,151,0,0,0,0,0,46.5,chrome,0,0,48,0.48,0.66,0.5,5.8,8.99,1,memo,
2018/10/02 13:56:31,1,0,0,1091,87,0,0,0,0,0,56.6,chrome,0,0,47,0.48,0.65,0.5,5.8,8.69,1,memo,
2018/10/02 13:56:36,1,0,0,1126,93,0,0,0,0,0,37.9,chrome,0,0,43,0.47,0.89,0.92,5,7.42,0.83,memo,
2018/10/02 13:56:41,5,0,0,1878,134,0,0,0,0,0,46.6,chrome,0,0,42,0.86,0.94,0.65,4.3,5.86,0.65,memo,
2018/10/02 13:56:46,3,0,0,1483,107,0,0,0,0,0,48.9,chrome,0,0,36,1.14,1.44,0.87,3.6,4.39,0.45,memo,
2018/10/02 13:56:51,1,0,0,1019,126,0,0,0,0,0,28.9,chrome,0,0,40,0.69,0.84,1.02,4.3,6.06,0.69,memo,
2018/10/02 13:56:56,0,0,0,555,63,0,0,0,0,0,38,chrome,0,0,47,0.48,0.64,0.5,5.8,8.68,1,memo,
2018/10/02 13:57:01,0,0,0,577,92,0,0,0,0,0,46.1,chrome,0,0,36,0.95,0.97,0.9,3.3,4.58,0.45,memo,
2018/10/02 13:57:06,2,0,0,2467,147,0,0,0,0,0,50.5,chrome,0,0,36,0.88,1.07,0.81,2.8,2.85,0.28,memo,
2018/10/02 13:57:11,1,0,0,2406,215,0,0,0,0,0,49.5,chrome,0,0,45,0.45,0.6,0.63,5.5,7.9,0.91,memo,
2018/10/02 13:57:16,4,0,0,1588,175,0,0,0,0,0,29.5,chrome,0,0,47,0.48,0.64,0.5,5.8,8.68,1,memo,
2018/10/02 13:57:21,3,0,0,3794,265,0,0,0,0,0,63.7,chrome,0,0,47,0.48,0.64,0.5,5.8,8.67,1,memo,
2018/10/02 13:57:26,2,0,0,2025,166,0,0,0,0,0,76.2,chrome,0,0,48,0.48,0.64,0.5,5.8,8.67,1,memo,
2018/10/02 13:57:31,7,0,0,1211,132,0,0,0,0,0,28.6,chrome,0,0,41,0.88,0.58,0.7,4.7,6.39,0.73,memo,
2018/10/02 13:57:36,7,0,0,2589,207,0,0,0,0,0,33.8,chrome,0,0,48,0.48,0.64,0.5,5.8,8.66,1,memo,
2018/10/02 13:57:41,0,0,0,1838,248,0,0,0,0,0,44,chrome,0,0,46,0.65,0.76,0.49,5.1,7.37,0.85,memo,
